zone,date,pred,lat,lon,junction_name,police_station
171_283,2024-04-12,0.42,12.931695619444444,77.69190865,No Junction,HAL Old Airport
171_284,2024-04-12,0.42,12.93140698974359,77.69305943076924,No Junction,HAL Old Airport
171_285,2024-04-12,0.42,12.931074821875,77.6948793640625,No Junction,HAL Old Airport
172_156,2024-04-12,0.56,12.932573365979032,77.51606623223081,No Junction,Kengeri
172_205,2024-04-12,1.31,12.932565404761904,77.58376600857143,BTP218 - Syndicate Bank Junction,Jayanagara
172_206,2024-04-12,0.42,12.932325191489362,77.58587020638298,BTP218 - Syndicate Bank Junction,Jayanagara
172_226,2024-04-12,0.42,12.93261713095238,77.61347835714285,BTP140 - Madiwala Check Post,Adugodi
172_239,2024-04-12,2.53,12.932652241503268,77.63145451078431,No Junction,Adugodi
172_240,2024-04-12,2.29,12.932045835428573,77.63209262342858,No Junction,Adugodi
172_280,2024-04-12,1.26,12.932508702503103,77.68823422758558,No Junction,HAL Old Airport
172_281,2024-04-12,0.66,12.932758061478756,77.68870224399048,No Junction,HAL Old Airport
172_282,2024-04-12,0.69,12.932933077731093,77.69119113739497,No Junction,HAL Old Airport
172_283,2024-04-12,0.78,12.932650703881984,77.69148882017704,No Junction,HAL Old Airport
172_286,2024-04-12,0.52,12.932143517179068,77.69606063083361,No Junction,HAL Old Airport
171_279,2024-04-12,0.79,12.931146375492217,77.6861088449955,No Junction,HAL Old Airport
171_278,2024-04-12,0.98,12.930755551007465,77.68540484987051,No Junction,HAL Old Airport
171_240,2024-04-12,0.62,12.93124126105263,77.63269631684211,No Junction,Adugodi
171_224,2024-04-12,0.83,12.93092571,77.60994051363637,BTP136 - Hosur-Tavarkere Road Junction,Mico Layout
169_276,2024-04-12,0.46,12.928268032558139,77.68187587209303,No Junction,HAL Old Airport
169_285,2024-04-12,0.48,12.928257163793104,77.69477299310346,No Junction,Bellandur
170_202,2024-04-12,0.8,12.929676789230768,77.58055388000001,"BTP188 - 27th Cross, 4th Main, Jayanagar",Jayanagara
170_203,2024-04-12,1.07,12.92943918432836,77.58072741119403,"BTP188 - 27th Cross, 4th Main, Jayanagar",Jayanagara
170_204,2024-04-12,0.45,12.929485924444444,77.58261357111111,BTP220 - Puttanna Junction,Jayanagara
170_205,2024-04-12,0.74,12.929646269444444,77.58382641527777,BTP220 - Puttanna Junction,Jayanagara
170_223,2024-04-12,0.42,12.930039614102565,77.60962204102564,BTP140 - Madiwala Check Post,Mico Layout
169_274,2024-04-12,0.56,12.928192081621622,77.67968717243244,No Junction,Bellandur
170_278,2024-04-12,1.45,12.930097128061242,77.68522055063868,No Junction,HAL Old Airport
170_285,2024-04-12,0.42,12.929712386111111,77.69484351666667,No Junction,Bellandur
171_155,2024-04-12,0.48,12.931342217554368,77.51535787070875,No Junction,Kengeri
171_205,2024-04-12,1.43,12.93121366931217,77.58381507354497,BTP219 - Canara Bank Junction,Jayanagara
171_206,2024-04-12,0.51,12.931432053508773,77.58601940438597,BTP219 - Canara Bank Junction,Jayanagara
171_211,2024-04-12,0.42,12.931521104347826,77.59255009565217,No Junction,Jayanagara
171_221,2024-04-12,0.47,12.930880037931034,77.60645610574713,No Junction,Mico Layout
171_222,2024-04-12,0.53,12.931003920491804,77.60725235163935,No Junction,Mico Layout
170_279,2024-04-12,0.48,12.9302809375,77.68586311964285,No Junction,HAL Old Airport
204_167,2024-04-12,0.42,12.976037872916665,77.53154360208333,BTP214 - 5th Main Chamrajpet  Junction,Vijayanagara
204_177,2024-04-12,0.42,12.97544037804878,77.5450832390244,BTP020 - Hosahalli Metro Station,Vijayanagara
204_179,2024-04-12,0.46,12.975276712307691,77.54813449076923,BTP069 - MC Circle,Vijayanagara
228_185,2024-04-12,1.17,13.008013496363636,77.55637212836363,"BTP001 - 10th Cross, Dr. Rajkumar Road",Malleshwaram
228_194,2024-04-12,0.42,13.008160619565217,77.56920072826087,No Junction,Malleshwaram
228_195,2024-04-12,2.46,13.00848256989796,77.57051900535714,No Junction,Malleshwaram
228_196,2024-04-12,6.54,13.007786104426378,77.5711502509485,No Junction,Malleshwaram
228_202,2024-04-12,0.58,13.007858148648648,77.5797051108108,No Junction,Sadashivanagar
228_226,2024-04-12,0.42,13.007929654545453,77.61291887272728,No Junction,K.G. Halli
228_283,2024-04-12,0.65,13.008033749333332,77.69240570366667,No Junction,K.R. Pura
228_284,2024-04-12,2.78,13.008241914102564,77.69371756051282,No Junction,K.R. Pura
228_285,2024-04-12,13.55,13.00821818222169,77.69492224095595,No Junction,K.R. Pura
228_286,2024-04-12,8.18,13.00819718081264,77.69575761211438,No Junction,K.R. Pura
228_287,2024-04-12,0.42,13.007734176470588,77.69720485882353,No Junction,K.R. Pura
229_163,2024-04-12,0.48,13.009026873239437,77.52653255352114,No Junction,Rajajinagar
229_164,2024-04-12,0.42,13.008977961818182,77.5270872690909,No Junction,Rajajinagar
229_175,2024-04-12,0.42,13.008897756862744,77.54314702941176,No Junction,Rajajinagar
229_179,2024-04-12,0.44,13.00882404,77.54861526857144,BTP023 - Mahalaxmi Layout Entrance,Rajajinagar
228_184,2024-04-12,10.93,13.00826350415493,77.55472408112676,"BTP001 - 10th Cross, Dr. Rajkumar Road",Malleshwaram
229_180,2024-04-12,0.73,13.009288925316458,77.54920050379748,BTP023 - Mahalaxmi Layout Entrance,Malleshwaram
228_183,2024-04-12,1.31,13.008372944852942,77.55433538161765,"BTP001 - 10th Cross, Dr. Rajkumar Road",Malleshwaram
228_175,2024-04-12,0.5,13.008430699363057,77.5429501089172,No Junction,Rajajinagar
226_278,2024-04-12,1.68,13.005388284529985,77.68523384827888,No Junction,K.R. Pura
226_279,2024-04-12,0.42,13.005760802702703,77.68595155135135,No Junction,K.R. Pura
227_163,2024-04-12,0.47,13.006765392857144,77.52647246190476,No Junction,Rajajinagar
227_164,2024-04-12,0.48,13.006604843396227,77.52700516981132,No Junction,Rajajinagar
227_179,2024-04-12,1.47,13.006598681485636,77.54855971637897,BTP023 - Mahalaxmi Layout Entrance,Rajajinagar
227_196,2024-04-12,6.08,13.00655221253012,77.57118694554217,No Junction,Malleshwaram
227_201,2024-04-12,0.88,13.006801170707071,77.57883017070706,No Junction,Sadashivanagar
227_211,2024-04-12,0.65,13.006632905714286,77.59274097142857,No Junction,R.T. Nagar
227_212,2024-04-12,0.44,13.006146188235293,77.59324688235293,No Junction,R.T. Nagar
227_232,2024-04-12,0.62,13.006996153846153,77.6215167326923,No Junction,Pulikeshinagar(F.Town)
227_279,2024-04-12,0.69,13.006117770253166,77.68654765443038,No Junction,K.R. Pura
227_280,2024-04-12,0.42,13.006706567326733,77.68763141881188,No Junction,K.R. Pura
227_330,2024-04-12,0.42,13.006786155,77.7572592275,No Junction,Mahadevapura
228_163,2024-04-12,0.45,13.007832984931506,77.52649798767123,No Junction,Rajajinagar
228_164,2024-04-12,0.76,13.007761536607143,77.52690813839286,No Junction,Rajajinagar
228_179,2024-04-12,3.66,13.008041912515804,77.5485129460177,BTP023 - Mahalaxmi Layout Entrance,Rajajinagar
229_183,2024-04-12,3.0,13.009035794479828,77.55431193566879,No Junction,Malleshwaram
229_184,2024-04-12,3.1,13.00886433253886,77.55499791968913,No Junction,Malleshwaram
229_185,2024-04-12,0.42,13.009115213095239,77.55588489166666,No Junction,Malleshwaram
232_236,2024-04-12,0.46,13.01296716875,77.62658914375,No Junction,Banaswadi
233_138,2024-04-12,0.42,13.014147966666666,77.49155254666667,No Junction,Kamakshipalya
233_166,2024-04-12,0.42,13.014912229032257,77.53025871935485,No Junction,Rajajinagar
233_184,2024-04-12,0.42,13.01515492051282,77.55508558589744,No Junction,Malleshwaram
234_167,2024-04-12,0.42,13.016281206976743,77.53111738953488,No Junction,Rajajinagar
234_180,2024-04-12,0.56,13.016135915254237,77.54989512542373,No Junction,Rajajinagar
234_184,2024-04-12,0.61,13.015416611042282,77.55518164943891,No Junction,Malleshwaram
235_167,2024-04-12,0.63,13.017299611224491,77.5315195755102,No Junction,Rajajinagar
235_210,2024-04-12,0.42,13.016956894736841,77.59113087894737,No Junction,R.T. Nagar
236_167,2024-04-12,1.26,13.018564694444445,77.53178979444444,No Junction,Rajajinagar
236_183,2024-04-12,0.56,13.018786434210526,77.55343569473685,No Junction,Yeshwanthpura
236_185,2024-04-12,0.43,13.01924059032258,77.55705153225806,No Junction,Yeshwanthpura
236_186,2024-04-12,1.42,13.018757557936253,77.55786545025542,No Junction,Yeshwanthpura
236_187,2024-04-12,0.42,13.018334886440678,77.55880298983051,No Junction,Yeshwanthpura
236_211,2024-04-12,0.42,13.018726573333334,77.59219984222221,No Junction,R.T. Nagar
232_184,2024-04-12,3.73,13.01283831599147,77.55454954392324,No Junction,Malleshwaram
232_183,2024-04-12,0.96,13.013049653947368,77.55395209144736,No Junction,Malleshwaram
231_194,2024-04-12,0.58,13.011792593333332,77.569041,No Junction,Malleshwaram
231_184,2024-04-12,9.44,13.011822209528301,77.5545368826415,No Junction,Malleshwaram
229_195,2024-04-12,0.44,13.008660425454545,77.57017315818182,No Junction,Malleshwaram
229_196,2024-04-12,0.47,13.009024712121212,77.57117618787879,No Junction,Malleshwaram
229_284,2024-04-12,0.9,13.009314096938775,77.6931201122449,No Junction,K.R. Pura
229_286,2024-04-12,1.7,13.00891571799163,77.69641430543932,No Junction,K.R. Pura
229_287,2024-04-12,0.56,13.009616859405941,77.69704098316832,No Junction,K.R. Pura
229_331,2024-04-12,0.42,13.008956082857143,77.75880318857142,No Junction,Mahadevapura
230_149,2024-04-12,0.42,13.010608479069766,77.50656978604651,No Junction,Peenya
226_212,2024-04-12,0.54,13.005030103508771,77.59386809122807,No Junction,R.T. Nagar
230_180,2024-04-12,1.59,13.010422158020477,77.54987979419796,BTP023 - Mahalaxmi Layout Entrance,Malleshwaram
230_183,2024-04-12,0.62,13.010742036538462,77.55430016153846,No Junction,Malleshwaram
230_184,2024-04-12,7.28,13.010897776566125,77.55457350174014,No Junction,Malleshwaram
230_205,2024-04-12,0.55,13.01096859111111,77.58365989333333,BTP030 - Mekhri Circle,Sadashivanagar
230_287,2024-04-12,1.35,13.010436575067114,77.69759072167786,No Junction,K.R. Pura
231_181,2024-04-12,3.03,13.011541150680273,77.55127483401361,No Junction,Malleshwaram
231_182,2024-04-12,6.97,13.011993108899299,77.55237483185012,No Junction,Malleshwaram
231_183,2024-04-12,7.51,13.012301875421208,77.55388459365709,No Junction,Malleshwaram
230_181,2024-04-12,1.27,13.01102517953668,77.55060810965252,BTP023 - Mahalaxmi Layout Entrance,Malleshwaram
226_196,2024-04-12,1.84,13.0055189109375,77.5712101875,No Junction,Malleshwaram
226_195,2024-04-12,0.64,13.005434841666666,77.57021829473683,No Junction,Malleshwaram
226_194,2024-04-12,1.42,13.005523827272727,77.56891973989146,No Junction,Malleshwaram
221_195,2024-04-12,0.84,12.99842479056604,77.57035087924528,No Junction,Malleshwaram
221_196,2024-04-12,1.85,12.998359415165877,77.57133974597157,No Junction,Malleshwaram
221_203,2024-04-12,1.31,12.998345972307693,77.58180684307692,No Junction,Sheshadripuram
221_234,2024-04-12,0.5,12.998861556451613,77.6243956,No Junction,Pulikeshinagar(F.Town)
221_268,2024-04-12,0.5,12.998218392499998,77.67129894749999,No Junction,Banaswadi
221_280,2024-04-12,0.42,12.99869356111111,77.68825661666666,No Junction,Mahadevapura
221_284,2024-04-12,0.42,12.998265474193548,77.69312025161291,No Junction,Mahadevapura
222_136,2024-04-12,0.5,12.999532946808511,77.48871673404255,No Junction,Kamakshipalya
222_174,2024-04-12,0.63,12.99953334923077,77.54114546615385,"BTP206 - Shankara Mutt Circle, Vijayanagar",Vijayanagara
222_179,2024-04-12,0.9,12.999242919220054,77.54867948245125,BTP027 - Modi Bridge Junction,Rajajinagar
222_180,2024-04-12,8.32,12.999695198458218,77.5496225864299,BTP027 - Modi Bridge Junction,Rajajinagar
222_181,2024-04-12,2.75,12.999928136734693,77.55056799016697,"BTP182 - 19th Main Junction, Rajajinagar",Malleshwaram
222_182,2024-04-12,0.61,12.999711648101265,77.55261401139241,BTP008 - Navarang Theatre,Malleshwaram
222_194,2024-04-12,1.98,12.99966614890282,77.56933818275863,No Junction,Malleshwaram
222_195,2024-04-12,0.52,12.99943966056338,77.57021463521127,No Junction,Malleshwaram
221_194,2024-04-12,1.84,12.998709516449086,77.5693359767624,No Junction,Malleshwaram
221_186,2024-04-12,0.64,12.9982269,77.55780247419355,"BTP011 - RR Kalyana Mantapa, Dr. Rajkumar Road",Malleshwaram
221_184,2024-04-12,0.53,12.998604875757575,77.55525047575757,BTP008 - Navarang Theatre,Malleshwaram
221_183,2024-04-12,3.06,12.998285750717704,77.55328066507177,BTP008 - Navarang Theatre,Malleshwaram
220_196,2024-04-12,1.49,12.997174208108108,77.5713835027027,No Junction,Malleshwaram
220_204,2024-04-12,0.42,12.997273946666667,77.58301004333333,BTP032 - Windsor Circle,Sheshadripuram
220_205,2024-04-12,0.62,12.996976313103449,77.58423950137932,BTP032 - Windsor Circle,Sheshadripuram
220_224,2024-04-12,0.56,12.997342524324324,77.61037444864866,No Junction,Pulikeshinagar(F.Town)
220_225,2024-04-12,0.47,12.996841015584415,77.6115681987013,No Junction,Pulikeshinagar(F.Town)
220_227,2024-04-12,1.48,12.997025608088236,77.61434695147058,No Junction,Pulikeshinagar(F.Town)
220_266,2024-04-12,1.0,12.996662864984495,77.66895390659015,No Junction,Banaswadi
222_196,2024-04-12,6.92,12.999646212153735,77.57136476310833,No Junction,Malleshwaram
220_267,2024-04-12,1.41,12.99689284309921,77.66959283162113,No Junction,Banaswadi
221_174,2024-04-12,1.43,12.998583674327627,77.54092647823961,"BTP206 - Shankara Mutt Circle, Vijayanagar",Vijayanagara
221_175,2024-04-12,0.73,12.9985428879397,77.54249291407035,"BTP206 - Shankara Mutt Circle, Vijayanagar",Vijayanagara
221_176,2024-04-12,0.51,12.997965280262308,77.54380242576416,BTP205 - Modi Hospital Junction,Vijayanagara
221_179,2024-04-12,1.27,12.998928383384616,77.54857582984616,BTP027 - Modi Bridge Junction,Rajajinagar
221_180,2024-04-12,1.86,12.99886047071404,77.54963889972335,BTP027 - Modi Bridge Junction,Rajajinagar
221_181,2024-04-12,1.7,12.998374643154762,77.55098415565476,"BTP182 - 19th Main Junction, Rajajinagar",Malleshwaram
221_182,2024-04-12,6.58,12.998398310653409,77.55263453167613,BTP008 - Navarang Theatre,Malleshwaram
220_284,2024-04-12,0.42,12.99699350652174,77.6929212826087,No Junction,Mahadevapura
237_167,2024-04-12,0.42,13.019949827692306,77.5318829123077,No Junction,Rajajinagar
222_205,2024-04-12,0.44,12.999370081081082,77.5838374027027,No Junction,Sadashivanagar
222_224,2024-04-12,0.78,12.999943335734073,77.61098021052632,No Junction,Pulikeshinagar(F.Town)
224_183,2024-04-12,0.42,13.002869382142858,77.55337849374999,"BTP001 - 10th Cross, Dr. Rajkumar Road",Malleshwaram
224_194,2024-04-12,0.61,13.002178464772726,77.56921765454545,No Junction,Malleshwaram
224_195,2024-04-12,0.42,13.001909414130434,77.57069397173913,No Junction,Malleshwaram
224_196,2024-04-12,0.6,13.00222695076923,77.57123710615384,No Junction,Malleshwaram
224_225,2024-04-12,0.42,13.002257250943396,77.61203375471698,No Junction,Pulikeshinagar(F.Town)
224_330,2024-04-12,0.76,13.002463403104333,77.75719447677777,No Junction,Mahadevapura
225_180,2024-04-12,1.29,13.003622460472974,77.54992493581081,"BTP026 - 1st Block Junction, Rajajinagar",Malleshwaram
225_183,2024-04-12,0.52,13.004191387278299,77.55344222614525,"BTP001 - 10th Cross, Dr. Rajkumar Road",Malleshwaram
225_194,2024-04-12,0.47,13.003811018604653,77.56918409534883,No Junction,Malleshwaram
225_196,2024-04-12,1.22,13.004029970093457,77.57126092990654,No Junction,Malleshwaram
225_262,2024-04-12,0.42,13.003542315942028,77.66277406666667,No Junction,Banaswadi
225_306,2024-04-12,0.42,13.003467653846153,77.72350357482517,No Junction,K.R. Pura
225_330,2024-04-12,0.48,13.004063729232454,77.75697464137912,No Junction,Mahadevapura
226_183,2024-04-12,0.52,13.005029772093025,77.55392292093023,"BTP001 - 10th Cross, Dr. Rajkumar Road",Malleshwaram
226_193,2024-04-12,0.42,13.005378225000001,77.56818957,No Junction,Malleshwaram
224_181,2024-04-12,0.67,13.00207381171171,77.55031951801803,"BTP026 - 1st Block Junction, Rajajinagar",Malleshwaram
224_180,2024-04-12,1.22,13.002607011151078,77.55010114460433,"BTP026 - 1st Block Junction, Rajajinagar",Malleshwaram
224_163,2024-04-12,0.42,13.00259859787234,77.52593137659574,No Junction,Rajajinagar
223_273,2024-04-12,0.51,13.000577248201123,77.67759405997784,No Junction,Mahadevapura
222_225,2024-04-12,0.69,13.000120203797469,77.61119468734177,No Junction,Pulikeshinagar(F.Town)
222_234,2024-04-12,0.49,12.999274997674418,77.62476627674418,No Junction,Pulikeshinagar(F.Town)
222_235,2024-04-12,0.71,12.999632242528737,77.6251930275862,No Junction,Pulikeshinagar(F.Town)
222_270,2024-04-12,0.44,12.99962439068572,77.67444293306019,No Junction,Banaswadi
222_271,2024-04-12,1.3,12.999975127405154,77.67543515360283,No Junction,Banaswadi
222_272,2024-04-12,2.93,13.00020515660263,77.67686761745446,No Junction,Mahadevapura
222_273,2024-04-12,2.08,13.00038494365317,77.67773592810983,No Junction,Mahadevapura
222_214,2024-04-12,0.42,12.99964425,77.59668109565217,No Junction,R.T. Nagar
222_280,2024-04-12,0.42,12.999500082568938,77.68763067783811,No Junction,Mahadevapura
223_181,2024-04-12,2.73,13.001085647321428,77.55042000602678,"BTP026 - 1st Block Junction, Rajajinagar",Malleshwaram
223_194,2024-04-12,0.42,13.001035422580644,77.56928735268818,No Junction,Malleshwaram
223_196,2024-04-12,3.24,13.001107812225705,77.57133181567397,No Junction,Malleshwaram
223_213,2024-04-12,0.53,13.001336447945206,77.5952766630137,No Junction,R.T. Nagar
223_225,2024-04-12,0.46,13.00096880224719,77.61204602022471,No Junction,Pulikeshinagar(F.Town)
223_227,2024-04-12,0.42,13.000655668421052,77.61478071052632,No Junction,Pulikeshinagar(F.Town)
223_272,2024-04-12,0.98,13.000753646795374,77.67694401933946,No Junction,Banaswadi
223_180,2024-04-12,0.76,13.000923113475178,77.54970288439716,"BTP026 - 1st Block Junction, Rajajinagar",Malleshwaram
237_172,2024-04-12,0.61,13.019814971875,77.53844542499999,No Junction,Rajajinagar
237_185,2024-04-12,0.64,13.01965658125,77.556321184375,No Junction,Yeshwanthpura
237_211,2024-04-12,0.42,13.020474125454546,77.59263391272727,No Junction,R.T. Nagar
266_212,2024-04-12,0.42,13.058662781632652,77.59322273265306,No Junction,Kodigehalli
267_116,2024-04-12,0.42,13.060802632432432,77.46121116486486,No Junction,No Police Station
267_200,2024-04-12,0.42,13.059956178528436,77.57669385435764,No Junction,Kodigehalli
267_254,2024-04-12,0.42,13.060431102941177,77.65208905441176,No Junction,Hennuru
268_207,2024-04-12,0.42,13.06186036419753,77.58722447407408,No Junction,Kodigehalli
269_207,2024-04-12,0.87,13.06345374484536,77.58698765412372,No Junction,Kodigehalli
269_208,2024-04-12,0.44,13.0637142453125,77.588282484375,No Junction,Kodigehalli
269_209,2024-04-12,0.94,13.063721711926606,77.58967563761468,No Junction,Kodigehalli
269_210,2024-04-12,0.64,13.063397859055119,77.5911737496063,No Junction,Kodigehalli
269_211,2024-04-12,0.48,13.062863763354036,77.59240939192547,No Junction,Kodigehalli
272_212,2024-04-12,0.42,13.06695788292683,77.59420943658537,No Junction,Hebbala
273_166,2024-04-12,0.47,13.068653150000001,77.53008353749999,No Junction,Jalahalli
273_211,2024-04-12,0.57,13.068571118650913,77.59270797864772,No Junction,Kodigehalli
273_235,2024-04-12,0.44,13.06881202631579,77.62586011578948,No Junction,Hennuru
274_207,2024-04-12,4.38,13.070294411620296,77.58728929099836,No Junction,Kodigehalli
266_211,2024-04-12,0.42,13.05899740539152,77.592674771487,No Junction,Kodigehalli
266_210,2024-04-12,0.42,13.058578749638034,77.59135801413639,No Junction,Kodigehalli
266_208,2024-04-12,0.42,13.0592857,77.587639,No Junction,Kodigehalli
266_200,2024-04-12,0.42,13.059661182590354,77.5767309226598,No Junction,Kodigehalli
259_238,2024-04-12,0.42,13.049985813043477,77.63017608913043,No Junction,Hennuru
260_163,2024-04-12,0.42,13.050493133057852,77.52553816528926,No Junction,Jalahalli
260_182,2024-04-12,0.8,13.050900242771084,77.55272350481928,No Junction,Jalahalli
260_211,2024-04-12,0.44,13.050662075384615,77.5928600753846,No Junction,Kodigehalli
260_212,2024-04-12,0.66,13.051070536923078,77.59352874461538,No Junction,Kodigehalli
262_211,2024-04-12,0.5,13.053904637086092,77.5927066768212,No Junction,Kodigehalli
263_150,2024-04-12,0.49,13.055002535869564,77.50761081739131,No Junction,Chikkabanavara
274_208,2024-04-12,8.84,13.070346157046979,77.58775438053692,No Junction,Kodigehalli
263_169,2024-04-12,0.48,13.055071557407407,77.5346040851852,No Junction,Jalahalli
263_335,2024-04-12,0.61,13.055005835483872,77.76409466774194,No Junction,K.R. Pura
264_178,2024-04-12,0.64,13.056818605882354,77.54697866078432,No Junction,Jalahalli
265_178,2024-04-12,0.42,13.057681587804877,77.54647845853658,No Junction,Jalahalli
265_179,2024-04-12,0.48,13.057295762857143,77.54780350571428,No Junction,Jalahalli
265_210,2024-04-12,0.52,13.058198777358491,77.59153685377359,No Junction,Kodigehalli
265_212,2024-04-12,0.42,13.058039633356442,77.59324359313837,No Junction,Kodigehalli
266_120,2024-04-12,0.42,13.058729353846154,77.46647803589744,No Junction,No Police Station
263_212,2024-04-12,0.42,13.055446055882353,77.5939703882353,No Junction,Hebbala
259_212,2024-04-12,0.58,13.04943948255814,77.59339814883721,No Junction,Hebbala
274_211,2024-04-12,0.52,13.069626605205018,77.59255988526316,No Junction,Kodigehalli
275_208,2024-04-12,18.46,13.071277900894895,77.5881018918268,No Junction,Kodigehalli
296_208,2024-04-12,0.49,13.09966171280488,77.58862531646342,No Junction,Yelahanka
296_215,2024-04-12,0.42,13.099362441895165,77.59746048131849,No Junction,Yelahanka
311_240,2024-04-12,0.46,13.119999026666667,77.63239696333333,No Junction,Yelahanka
312_239,2024-04-12,0.49,13.121387141176472,77.63124822058823,No Junction,Yelahanka
313_224,2024-04-12,0.45,13.122240529032258,77.61067082580645,No Junction,Yelahanka
313_239,2024-04-12,0.8,13.122141981654677,77.63079100395683,No Junction,Chikkajala
329_229,2024-04-12,0.63,13.144147030769231,77.6178373021978,No Junction,Chikkajala
358_274,2024-04-12,3.11,13.183560356697761,77.67964845938434,No Junction,Chikkajala
358_275,2024-04-12,0.57,13.183529364814815,77.68076604074075,No Junction,Chikkajala
358_276,2024-04-12,0.5,13.183542913157893,77.68232709736841,No Junction,Chikkajala
358_277,2024-04-12,0.42,13.183396257333333,77.68370271866667,No Junction,Chikkajala
359_274,2024-04-12,12.73,13.184263213580875,77.67971453051881,No Junction,Chikkajala
359_279,2024-04-12,0.51,13.183912350515465,77.68638810515463,No Junction,Chikkajala
359_280,2024-04-12,0.48,13.184199311267605,77.68776509295775,No Junction,Chikkajala
359_281,2024-04-12,0.5,13.184104827906978,77.68920506976744,No Junction,Chikkajala
296_200,2024-04-12,0.46,13.099228038356165,77.57705667671233,No Junction,Yelahanka
295_216,2024-04-12,0.8,13.097668989423077,77.59913424230768,No Junction,Yelahanka
295_215,2024-04-12,0.42,13.098311689130435,77.59821605,No Junction,Yelahanka
295_205,2024-04-12,0.42,13.098127941935484,77.58444576451613,No Junction,Yelahanka
275_209,2024-04-12,0.48,13.071649987499999,77.5892478,No Junction,Kodigehalli
275_211,2024-04-12,1.1,13.071184406617647,77.5924950014706,No Junction,Kodigehalli
275_212,2024-04-12,1.12,13.07162894509804,77.59319655980393,No Junction,Hebbala
275_241,2024-04-12,0.42,13.071246031111112,77.63372564,No Junction,Hennuru
276_208,2024-04-12,0.87,13.07212374347826,77.58857572049689,No Junction,Kodigehalli
276_209,2024-04-12,0.42,13.072584996,77.58989266133334,No Junction,Kodigehalli
276_210,2024-04-12,0.61,13.072350753333334,77.591055508,No Junction,Kodigehalli
275_207,2024-04-12,2.91,13.071061997619047,77.58742399353741,No Junction,Kodigehalli
276_211,2024-04-12,0.67,13.072202065671641,77.59225435373133,No Junction,Kodigehalli
283_179,2024-04-12,0.54,13.081727852259313,77.54822149035023,No Junction,Yelahanka
284_243,2024-04-12,0.46,13.083642691176472,77.6369552382353,No Junction,Hennuru
284_244,2024-04-12,0.42,13.083460627027028,77.63825236216216,No Junction,Hennuru
291_212,2024-04-12,0.91,13.093089207655503,77.594095069378,No Junction,Yelahanka
292_212,2024-04-12,0.84,13.094144811688313,77.59430976623376,No Junction,Yelahanka
293_217,2024-04-12,0.45,13.095734529629631,77.60039087592592,No Junction,Yelahanka
294_216,2024-04-12,4.59,13.097060442909092,77.5995457629091,No Junction,Yelahanka
276_241,2024-04-12,0.42,13.072249663793103,77.63373586551724,No Junction,Hennuru
220_195,2024-04-12,0.65,12.996919057471265,77.57042579770115,No Junction,Malleshwaram
259_211,2024-04-12,0.58,13.049964157396449,77.59281076982248,No Junction,Kodigehalli
259_140,2024-04-12,0.53,13.050117218518519,77.49444132222223,No Junction,Chikkabanavara
242_304,2024-04-12,0.42,13.026426610000001,77.7207032625,No Junction,K.R. Pura
243_175,2024-04-12,1.0,13.027768345405406,77.54231084486487,No Junction,Yeshwanthpura
243_189,2024-04-12,0.62,13.02837388881984,77.56187318301374,No Junction,Yeshwanthpura
243_196,2024-04-12,0.78,13.028304627777779,77.57186630666666,No Junction,Sadashivanagar
243_197,2024-04-12,2.15,13.02809684397759,77.57312510336135,No Junction,Sadashivanagar
243_198,2024-04-12,1.13,13.027819980813954,77.57435342965117,No Junction,Sadashivanagar
243_199,2024-04-12,0.42,13.027609694339624,77.57554625943396,No Junction,Sadashivanagar
243_206,2024-04-12,0.63,13.027739370072993,77.58602259270073,No Junction,R.T. Nagar
244_172,2024-04-12,0.92,13.029620087179486,77.53859558589744,No Junction,Yeshwanthpura
244_173,2024-04-12,0.78,13.028943921902325,77.53984433914978,No Junction,Yeshwanthpura
244_195,2024-04-12,1.02,13.029050242222223,77.57080843185184,No Junction,Sadashivanagar
245_170,2024-04-12,2.0,13.030912879928433,77.53582256809769,No Junction,Yeshwanthpura
245_171,2024-04-12,0.93,13.030420570786516,77.53683516254682,No Junction,Yeshwanthpura
246_187,2024-04-12,0.49,13.032362823076923,77.55889122820513,No Junction,Yeshwanthpura
247_186,2024-04-12,1.15,13.033484243478261,77.55812947565218,No Junction,Yeshwanthpura
242_206,2024-04-12,0.44,13.026838013999999,77.585789394,No Junction,R.T. Nagar
242_202,2024-04-12,0.61,13.026932934537099,77.57966024180996,No Junction,Kodigehalli
242_201,2024-04-12,0.63,13.027071994117646,77.57880632,No Junction,Kodigehalli
242_200,2024-04-12,0.57,13.027260540816327,77.57728334591837,No Junction,Sadashivanagar
238_165,2024-04-12,0.48,13.02110255625,77.528462209375,No Junction,Yeshwanthpura
238_168,2024-04-12,0.44,13.021825605357142,77.53271711071429,No Junction,Rajajinagar
238_211,2024-04-12,0.42,13.021443299,77.592513847,No Junction,R.T. Nagar
238_245,2024-04-12,0.42,13.021541816666666,77.63921915,No Junction,Banaswadi
239_168,2024-04-12,0.42,13.022535531818182,77.53280197878787,No Junction,Yeshwanthpura
239_205,2024-04-12,0.49,13.02295694375,77.584648778125,No Junction,Kodigehalli
239_206,2024-04-12,0.42,13.02324344084507,77.58488679999999,No Junction,R.T. Nagar
247_208,2024-04-12,0.55,13.033615016666667,77.58852248913043,No Junction,Hebbala
239_211,2024-04-12,0.46,13.022932121875,77.592644128125,No Junction,R.T. Nagar
